"companyId","companyCn","website","contactStatus","contactSource","industry","industryTags","stage","priority","owner","contactName","contactPhone","contactEmail","intendedArea","intentionType","lastContact","nextFollowUp","notes","contractStatus","contractNumber","contractAmount","depositAmount","depositPaidDate","applicationStatus","balanceAmount","balanceDueDate","paymentStatus","contractNotes","profileExtra","updatedAt"
"1050","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C2.380"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:26.893Z"
"1051","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B2.777"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:24.657Z"
"1052","深圳市锐钜科技有限公司","https://lytran.com.cn/","官网已核验","企业官网：https://lytran.com.cn/?contact-11%2F=","新能源与储能","[]","未联系","中","","","+86 755 27444753","overseaweb@lytran.net","","","","","","未签订","","","","","未提交","","","未收款","","[object Object]","2026-07-15T11:14:49.956Z"
"1053","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""C2.530"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":49},{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B0.340"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114},{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B0.340"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:24.463Z"
"1054","深圳迈格瑞能技术有限公司","https://www.megarevo.com","2026展商资料已整理，待最终人工抽检","企业官网/可信公开资料（2026-07-15整理）","新能源与储能","[]","未联系","中","","","0086-0755-21380136","sales@megarevo.com.cn","","","","","","未签订","","","","","未提交","","","未收款","","{""aiEnrichment"":{""reviewStatus"":""待人工抽检"",""confidence"":0.9,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""企业官网/公开资料+历年PDF"",""sourceUrl"":""https://www.megarevo.com""},""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""B4.270"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":49},{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""B4.360"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114},{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""B3.150"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""}}","2026-07-15T11:05:41.931Z"
"1055","深圳麦格米特电气股份有限公司","https://www.megmeet.com","历年参展记录已确认，联系方式待补充","01-2026-6-3-5-2026-1-.pdf 第460页","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Power2Drive Europe"",""booth"":""C6.650"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.75,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""企业官网/公开资料+历年PDF"",""sourceUrl"":""https://www.megmeet.com""}}","2026-07-15T11:05:41.916Z"
"1056","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C6.370"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":49},{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Power2Drive Europe"",""booth"":""B6.250"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:32.543Z"
"1057","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C3.770"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":49},{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C3.159"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:32.591Z"
"1058","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B0.127"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:32.154Z"
"1060","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""FM.704/47"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:33.959Z"
"1061","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B2.280"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:32.298Z"
"1062","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""B3.479"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":49},{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""B3.479"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:34.003Z"
"1063","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""Power2Drive Europe"",""booth"":""B6.153"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62},{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""A1.130"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:32.289Z"
"1064","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B2.151"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":115}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:41.351Z"
"1065","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B2.151"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":115}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:40.954Z"
"1066","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""B4.177"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":115}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:41.094Z"
"1068","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C3.250"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":49}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:40.990Z"
"1069","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Power2Drive Europe"",""booth"":""C6.540"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":115}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:41.087Z"
"1070","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Power2Drive Europe"",""booth"":""C6.540"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":115}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:41.094Z"
"1071","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C2.131"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":1}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:02:45.257Z"
